X1,Y1,W1,H1,X2,Y2,W2,H2
200,20,50,30,240,35,90,30
190,25,50,35,225,35,85,35
180,20,50,35,225,40,95,35
170,25,50,35,225,40,100,35
165,20,50,35,225,40,100,35
160,20,50,35,205,40,95,35
150,25,50,35,200,40,100,35
145,25,50,35,195,40,100,35
140,20,50,30,195,40,100,35
135,20,50,35,195,40,100,40
125,30,50,20,190,40,100,30
120,35,50,30,190,45,100,40
115,45,50,40,190,50,100,35
110,55,45,50,185,50,100,35
110,55,55,55,180,50,100,30
105,60,55,65,180,50,100,35
95,75,35,50,175,50,100,35
90,80,35,50,170,50,100,30
85,90,35,55,160,55,100,35
80,95,35,50,160,55,100,35
75,105,35,50,155,55,100,30
70,110,35,50,155,55,100,30
65,115,35,45,145,55,100,30
65,115,35,50,150,55,100,25
65,115,35,55,140,55,95,30
65,105,40,65,130,65,100,40
65,95,30,65,120,80,90,70
65,110,55,70,120,80,80,85
75,120,60,75,115,85,85,90
85,125,50,85,110,90,75,85
90,135,45,90,105,100,55,90
95,145,45,90,105,95,45,85
100,150,45,90,105,90,25,70
100,155,50,80,105,85,10,70
105,100,10,80,110,180,70,55
105,105,10,75,120,180,75,55
105,105,15,70,135,175,85,55
100,120,30,65,145,175,90,45
100,115,30,45,160,170,100,30
95,120,35,40,170,170,100,30
90,130,45,35,180,170,100,25
95,145,50,25,190,170,100,20
100,150,50,25,200,170,100,15
105,155,50,20,205,170,100,15
125,160,50,25,215,170,100,20
120,155,45,30,220,170,100,25
135,160,55,35,230,165,100,30
140,165,55,40,235,165,100,35
150,170,55,40,245,170,95,40
155,175,60,40,250,165,75,20
155,175,60,40,250,175,90,60
165,180,65,40,270,180,35,55
170,185,60,35,285,140,25,70
175,185,55,35,285,140,15,80
175,195,60,40,280,135,15,80
185,200,65,25,280,125,10,80
190,205,70,15,280,115,10,80
200,205,70,10,280,120,10,90
210,205,75,10,280,100,10,80
215,205,70,10,280,105,15,90
225,210,70,10,280,100,15,90
235,220,65,25,280,95,15,90
245,225,45,35,280,85,15,90
260,215,50,50,280,85,15,85
270,210,50,55,285,70,20,85
280,85,20,80,280,200,50,55
280,65,25,70,285,200,40,45
280,50,40,80,295,190,50,55
280,50,55,60,300,185,50,60
290,45,65,50,305,180,45,55
300,40,75,45,310,175,50,60
300,40,65,40,315,170,50,60
315,30,75,25,320,165,55,65
325,30,75,20,325,165,40,55
335,30,65,20,335,160,15,55
340,30,65,25,340,130,10,70
340,140,15,75,350,30,70,25
345,100,10,70,360,35,80,70
345,110,15,80,365,35,70,50
345,125,15,60,375,40,80,55
345,130,10,50,380,40,80,50
345,120,15,50,385,40,85,45
345,105,20,65,395,40,90,35
345,100,20,65,400,40,95,30
345,100,20,60,405,40,100,35
345,105,20,50,410,40,100,45
350,80,40,65,415,40,100,45
355,60,55,80,420,45,100,20
355,60,55,80,425,45,100,25
355,60,55,75,430,45,100,25
355,55,30,70,435,45,100,25
350,55,40,50,440,45,100,20
345,55,45,25,445,45,100,20
345,45,50,15,450,45,100,25
355,35,60,10,455,45,100,30
355,35,50,5,450,50,100,30
370,35,65,10,465,60,80,45
375,35,65,10,475,55,70,55
380,35,65,15,475,55,80,60
380,35,60,15,475,55,90,55
380,35,55,15,480,50,90,45
385,35,50,10,485,50,90,50
390,30,50,5,490,50,95,45
430,25,35,5,500,55,75,45
425,30,45,5,510,25,70,50
415,30,50,5,500,25,85,55
440,25,45,5,505,30,80,60
445,25,50,10,505,35,85,60
450,25,50,10,490,30,85,45
445,25,50,15,485,35,85,50
445,25,50,30,485,30,90,30
460,25,50,40,475,15,65,40
465,25,50,45,480,15,65,45
455,55,50,55,470,25,65,50
450,55,50,55,470,45,70,60
445,60,50,30,465,60,70,50
440,60,50,30,465,60,75,50
430,60,50,30,480,50,90,50
425,65,50,25,490,50,85,50
420,65,50,20,490,55,85,50
415,65,50,20,495,55,85,50
405,70,50,25,495,60,85,55
405,70,50,25,500,60,80,55
395,75,50,20,500,65,85,55
400,70,60,25,505,70,80,60
400,70,60,25,505,75,85,65
400,70,65,25,505,75,85,60
405,65,75,25,510,75,40,55
405,65,80,30,510,80,45,55
405,65,85,30,510,85,45,60
395,70,75,25,515,85,45,50
395,70,80,25,515,90,45,55
385,75,75,30,515,85,40,50
380,75,75,25,515,95,40,25
380,75,75,25,515,115,35,30
380,75,80,25,530,135,15,50
380,75,85,25,530,85,20,60
370,80,75,25,530,90,20,70
365,80,75,25,525,85,25,70
365,80,75,25,525,75,25,65
365,80,80,25,520,65,20,65
365,80,80,25,520,65,20,70
365,80,80,30,520,60,25,70
360,80,80,30,510,45,30,75
350,85,70,25,510,40,30,70
350,85,75,25,510,40,30,70
350,85,75,25,510,35,35,65
340,90,65,25,500,30,35,45
340,85,70,25,485,30,55,20
330,80,65,25,475,30,55,10
325,80,65,30,465,30,55,10
320,80,70,30,465,30,65,10
320,80,75,35,460,30,70,10
310,75,70,35,445,30,65,5
310,75,75,35,440,30,65,10
305,70,75,35,430,25,65,10
300,70,75,35,430,25,75,10
290,65,70,30,405,20,55,10
290,65,75,35,400,20,55,10
285,60,75,30,395,20,60,10
285,60,80,35,395,25,65,10
270,55,70,30,380,30,60,10
270,55,75,30,370,30,60,10
260,50,65,30,355,35,85,45
260,50,70,30,360,35,70,10
235,40,50,20,335,35,100,35
235,45,50,20,335,35,100,35
230,60,50,25,330,35,100,25
225,70,45,40,320,35,100,5
220,80,35,40,310,35,100,5
225,70,50,50,320,35,75,10
215,80,40,55,300,35,100,15
210,85,40,55,300,35,100,10
210,85,45,60,300,35,100,10
205,90,45,55,295,35,100,15
190,110,40,45,275,40,95,40
200,95,55,60,285,30,95,45
195,100,55,60,280,30,90,40
180,120,45,45,265,50,90,65
175,125,45,45,255,55,85,75
170,130,40,45,255,60,85,75
165,130,40,40,250,60,75,80
160,115,50,40,245,70,70,80
160,105,50,35,245,70,55,80
165,100,30,55,245,70,30,65
165,105,30,70,240,80,25,65
165,100,25,80,240,80,30,70
165,95,25,80,240,80,35,75
160,85,20,80,235,90,40,75
160,80,25,80,230,100,80,70
155,50,20,55,225,105,80,65
150,50,25,60,225,105,80,70
150,35,20,50,215,120,75,60
150,35,20,70,215,120,75,65
150,35,25,70,215,120,70,65
150,40,25,75,205,135,65,55
145,35,25,70,190,140,65,60
150,40,30,75,190,145,60,35
125,40,45,55,180,145,60,30
125,35,55,35,165,150,60,15
115,50,40,45,165,150,70,10
120,45,60,50,160,150,75,10
115,50,50,60,135,155,55,10
110,60,50,55,130,155,60,10
105,65,45,55,125,155,60,10
105,65,50,60,120,155,65,15
105,65,50,65,120,155,70,15
100,70,50,65,115,155,70,15
100,70,55,70,110,155,70,15
95,75,50,70,95,160,65,55
90,80,45,70,95,160,65,55
85,80,35,70,95,160,70,60
85,75,15,65,90,160,70,60
85,70,15,60,90,160,70,60
65,165,50,55,100,115,55,100
85,65,10,50,85,160,75,60
55,170,50,45,90,120,65,90
55,170,50,45,90,115,50,100
55,155,50,60,90,115,60,95
50,140,50,75,90,130,65,90
50,130,50,75,75,165,75,70
50,130,50,60,80,175,80,55
50,135,50,45,95,150,90,55
50,140,50,25,100,150,95,45
75,140,45,30,105,155,75,45
85,150,50,30,110,160,70,40
90,150,50,30,115,165,70,45
95,155,50,30,120,165,70,40
95,155,50,30,125,170,75,45
105,160,50,30,130,170,70,40
105,160,50,30,135,175,75,45
115,165,45,30,140,180,70,45
50,25,5,5,145,180,75,45
50,25,15,20,145,185,65,45
50,30,25,25,150,185,70,45
50,30,35,25,155,190,70,45
50,35,45,20,160,190,75,45
50,35,50,25,160,195,65,45
60,30,60,30,165,195,65,40
75,30,75,15,170,195,70,45
85,30,70,5,170,200,65,35
100,30,70,5,170,210,65,40
110,35,75,5,165,215,55,35
120,35,80,5,190,230,40,50
125,35,75,5,200,210,20,60
135,35,70,20,200,195,20,65
140,35,70,20,200,195,15,70
150,35,70,20,200,200,15,80
155,35,65,20,200,200,15,80
165,35,70,20,200,195,10,80
170,35,70,20,200,190,10,80
180,30,65,20,200,185,10,75
180,30,70,10,200,185,10,80
185,30,65,15,200,180,10,75
190,30,70,15,200,175,10,75
195,30,70,15,200,175,20,75
195,165,25,65,200,30,60,10
195,165,40,65,205,30,60,5
190,165,40,65,210,30,60,5
190,170,55,70,215,30,65,5
185,165,55,65,220,30,65,5
180,160,55,65,220,30,60,5
175,155,55,65,225,25,45,20
175,150,50,65,225,25,40,35
175,150,55,70,245,25,25,40
165,140,45,65,255,30,15,45
165,145,50,75,255,35,15,50
165,135,45,75,255,75,15,55
165,135,50,80,250,90,25,50
160,130,50,75,250,90,25,50
155,125,45,75,245,100,20,50
155,125,45,80,230,95,40,40
150,120,45,75,225,90,50,15
150,120,45,80,225,85,55,20
145,110,45,75,220,85,60,25
145,110,45,75,220,90,65,30
140,105,45,75,215,85,65,25
140,105,45,80,195,75,100,35
140,105,45,80,195,65,45,40
135,95,45,75,190,60,50,40
130,90,55,80,185,60,95,50
135,90,65,95,175,55,95,60
120,90,60,80,165,45,90,50
95,85,50,10,165,50,95,60
85,90,50,15,160,45,90,55
80,90,50,10,145,40,80,50
75,90,50,10,145,40,80,50
70,90,50,10,130,40,80,55
75,80,55,60,130,40,70,55
80,75,55,70,115,35,85,45
80,75,40,80,115,35,85,45
80,80,35,85,120,35,85,45
75,105,30,60,105,35,70,50
70,115,35,50,100,35,65,70
70,115,35,55,90,45,35,80
75,110,35,50,90,45,40,80
75,115,30,50,85,65,50,100
85,55,45,90,85,60,45,90
85,50,50,85,90,55,55,90
80,55,50,75,100,30,70,65
75,65,50,60,105,30,80,50
75,50,50,55,115,50,90,55
75,45,50,60,120,50,95,60
75,50,50,65,125,45,100,45
70,55,50,65,130,45,100,25
70,60,50,75,135,45,80,10
70,60,50,70,140,45,80,10
70,70,50,75,145,45,80,15
65,70,50,55,150,40,85,15
60,70,40,35,155,40,85,15
55,95,55,30,155,40,80,35
65,105,55,35,160,40,80,30
75,100,60,45,165,40,80,30
75,95,55,50,170,35,75,30
75,90,55,50,170,35,70,25
75,85,50,25,175,40,95,50
75,75,50,10,175,40,95,55
75,75,50,10,180,50,95,55
105,75,70,20,200,20,25,55
100,75,50,20,195,30,75,60
105,75,50,20,200,35,75,65
110,75,50,20,200,40,75,70
115,70,50,20,205,40,70,75
130,70,45,30,195,40,75,70
135,70,40,40,200,45,80,75
145,75,25,50,200,45,75,75
155,75,50,50,190,40,70,65
160,15,45,50,190,40,65,65
155,25,45,60,185,45,70,65
155,15,40,50,180,45,70,65
155,15,45,50,165,55,60,60
155,15,50,50,165,25,60,60
150,35,50,60,170,25,70,60
140,45,50,55,180,15,90,50
135,40,50,40,185,35,100,55
130,40,50,5,190,35,100,50
135,35,50,5,200,35,100,50
140,35,50,10,200,35,100,40
155,40,50,20,210,30,100,35
150,40,50,10,215,40,100,45
165,40,50,20,225,40,95,55
160,40,50,5,235,45,95,60
165,40,50,5,245,45,90,50
170,40,50,5,250,50,90,55
180,40,50,5,255,60,90,60
185,40,50,10,260,65,90,60
185,40,50,10,265,70,85,65
185,40,50,10,270,70,80,70
190,40,50,10,280,70,70,80
195,40,55,10,295,75,55,80
215,40,70,10,300,95,50,75
220,40,70,10,270,115,60,40
225,45,70,10,270,115,70,45
230,45,75,10,260,120,70,45
230,45,65,10,255,125,70,40
225,45,65,20,255,125,75,45
225,150,50,35,260,70,50,85
215,155,45,35,250,80,40,95
210,160,45,35,240,80,35,90
205,165,45,35,240,85,40,90
200,170,45,30,235,90,40,90
195,175,45,30,225,100,50,90
195,170,45,35,225,100,45,90
185,165,50,55,220,105,50,85
180,155,50,55,215,120,70,90
170,150,50,55,210,125,75,90
160,150,50,50,215,125,75,75
155,145,50,50,190,125,85,55
145,150,50,45,190,125,90,55
140,145,50,45,180,125,85,50
135,145,50,40,170,120,85,45
125,145,50,40,165,125,85,45
125,150,50,45,155,120,80,45
125,160,50,55,135,130,60,60
115,135,50,65,120,130,55,70
100,140,50,70,115,130,65,65
85,145,50,65,130,155,75,75
75,150,50,60,125,165,75,85
75,150,50,65,120,175,75,80
75,150,50,70,115,180,70,85
75,150,55,70,110,190,70,80
75,165,60,80,100,200,70,80
60,220,50,65,80,160,65,60
60,220,50,70,80,160,65,50
55,240,45,60,75,185,65,65
50,255,45,55,65,210,65,70
50,255,40,65,70,200,65,60
50,255,40,70,60,225,45,80
50,255,40,70,55,240,40,80
50,255,40,75,55,240,40,80
50,255,40,80,50,260,40,75
50,255,40,90,50,265,40,80
50,255,40,60,50,275,40,70
50,255,35,55,70,275,55,65
50,255,35,40,75,285,70,60
50,260,40,40,85,295,80,60
70,290,50,25,95,295,70,35
50,320,50,35,105,300,90,40
50,320,50,40,110,310,95,45
50,320,50,40,120,315,95,45
50,325,50,20,130,315,95,50
65,325,50,45,135,325,95,50
85,320,50,50,145,325,95,55
95,325,50,55,150,330,95,65
100,330,50,50,155,340,95,65
105,350,50,65,160,345,95,70
105,355,50,55,170,350,90,65
115,370,45,65,180,360,85,75
120,380,45,60,190,365,70,70
125,385,50,25,200,370,60,70
130,390,50,25,190,385,75,75
135,395,50,40,180,380,85,70
140,400,50,50,190,380,85,80
150,405,50,55,195,380,80,60
155,410,50,65,200,420,75,65
160,365,50,50,195,420,65,65
155,365,50,15,190,420,70,70
150,365,50,10,195,425,70,65
150,360,50,20,195,425,70,65
150,350,40,40,215,440,30,10
150,345,35,60,220,445,35,35
150,345,40,70,230,435,40,50
135,330,45,60,245,420,45,55
135,320,50,60,255,415,40,55
130,315,55,65,265,400,40,60
120,305,50,65,270,395,35,50
110,290,35,60,275,385,35,55
110,275,10,60,285,375,35,60
115,265,15,75,290,370,40,55
120,255,10,80,295,365,40,60
115,240,10,80,300,355,40,60
115,230,10,85,305,350,40,65
115,215,10,85,310,345,40,65
115,205,15,85,315,340,35,55
115,195,15,90,320,335,30,55
115,185,15,85,330,290,15,30
110,165,15,75,310,285,40,40
105,160,30,65,310,285,55,35
110,155,45,55,300,275,55,35
120,150,60,60,285,270,50,35
130,145,45,60,285,270,60,40
140,125,50,70,275,265,60,35
145,120,45,70,265,260,55,35
150,115,50,65,255,255,55,35
155,100,45,60,255,255,60,35
155,90,55,25,245,250,60,35
170,75,65,10,235,245,55,35
190,80,85,10,225,240,45,35
200,80,80,15,225,225,25,45
215,80,80,20,220,225,30,60
215,215,30,65,225,80,75,20
210,195,25,65,235,75,75,25
205,185,15,70,245,70,70,20
205,175,15,70,255,70,75,25
200,165,15,70,265,65,75,20
200,150,15,65,275,60,85,25
200,145,15,70,285,60,85,20
195,135,15,70,290,60,75,20
195,130,15,75,300,55,85,20
195,115,15,65,305,55,75,15
190,120,25,50,315,50,85,20
190,120,40,55,320,50,75,15
200,105,45,55,325,50,70,20
210,90,50,55,330,55,60,45
215,85,50,50,340,60,45,50
225,75,50,50,350,55,60,55
230,70,50,45,350,60,50,55
245,60,45,50,355,55,55,55
250,50,35,55,360,55,60,55
250,45,45,45,360,55,65,55
255,35,55,25,365,50,65,50
270,30,60,15,365,55,85,50
280,25,50,0,370,50,85,50
290,25,50,0,370,50,85,50
300,25,50,5,365,25,100,50
330,25,50,45,365,25,85,50
330,25,50,40,365,25,85,50
355,25,50,50,370,30,65,50
365,30,50,30,375,30,60,45
370,35,50,40,395,30,75,45
390,35,50,60,410,15,70,50
400,25,50,60,425,45,75,70
415,50,50,80,435,30,75,65
420,55,50,85,440,25,75,55
420,65,15,75,455,20,85,45
425,70,15,70,475,30,60,15
415,110,30,65,485,30,65,15
405,115,50,45,495,35,50,15
405,115,65,40,510,35,70,20
400,115,70,35,520,40,60,20
395,115,75,30,530,45,60,20
380,125,65,30,535,50,55,20
375,125,65,35,545,55,60,20
375,125,70,35,535,55,45,35
370,130,70,40,560,45,20,50
360,135,65,35,555,95,25,55
360,135,65,40,555,95,40,55
360,135,70,40,545,105,40,50
350,140,70,40,545,105,45,60
350,140,75,40,535,120,45,60
340,145,70,40,530,125,40,60
340,145,70,40,525,135,40,60
335,150,70,40,520,140,35,60
335,150,75,40,515,150,35,60
330,155,75,40,515,150,40,65
330,155,75,40,510,160,40,65
320,160,70,40,505,165,35,60
320,160,70,40,505,170,40,65
320,160,75,40,500,175,35,60
325,160,75,45,500,175,40,65
315,165,70,40,490,195,30,55
315,165,70,45,490,195,35,60
315,165,75,45,490,195,35,65
310,170,70,40,485,205,35,60
310,170,75,45,485,205,30,50
300,180,65,35,470,205,40,25
290,175,60,25,465,185,35,30
285,160,55,35,465,175,25,50
285,165,50,50,465,180,30,65
285,160,50,55,465,165,30,65
285,160,55,60,455,155,30,60
280,160,60,60,450,145,35,55
275,150,55,55,430,135,45,25
275,150,60,60,425,135,60,30
265,135,55,50,400,115,45,30
265,135,60,50,390,110,50,35
265,135,60,55,380,95,55,30
260,130,60,55,370,90,60,35
260,130,65,55,355,80,55,35
250,130,60,55,345,75,55,35
245,120,55,50,335,70,60,35
235,115,60,35,325,65,60,40
235,115,70,30,315,55,60,35
220,110,65,35,315,55,65,40
205,95,50,50,300,55,65,35
200,90,45,60,285,45,60,30
195,80,45,70,280,40,60,25
185,75,40,65,270,35,55,20
180,50,20,60,265,35,60,15
170,65,45,40,250,40,100,25
170,50,50,25,240,45,100,35
170,45,50,25,235,45,100,40
175,45,50,30,225,45,100,40
180,50,50,35,225,45,95,45
190,60,50,40,230,50,85,50
195,65,50,40,230,55,80,50
195,50,50,40,230,75,85,50
185,50,50,30,235,75,95,45
180,50,50,30,245,80,95,50
180,50,50,30,250,80,95,50
170,50,50,5,255,85,95,55
165,50,50,5,260,85,95,55
170,50,60,5,265,90,90,50
180,50,75,5,265,100,60,30
175,50,70,5,285,110,30,50
170,50,70,10,300,85,25,65
165,45,70,10,300,80,20,75
165,45,75,10,305,65,20,75
160,45,75,10,305,65,20,100
155,45,75,10,305,55,25,90
140,45,60,5,305,50,20,75
140,45,65,5,305,45,30,80
140,40,70,10,305,50,30,80
130,45,55,15,305,55,30,80
120,70,35,35,305,55,35,70
120,65,35,55,305,60,40,80
115,75,40,60,310,60,35,70
105,85,45,60,310,25,25,60
100,90,50,60,310,25,30,60
90,105,45,60,310,30,45,60
85,110,45,55,310,30,50,60
80,115,50,60,290,35,55,50
75,120,50,60,290,30,65,30
70,130,50,60,295,30,75,25
65,135,50,55,285,30,75,25
55,145,40,50,285,30,80,30
50,140,35,15,275,15,80,30
50,135,25,25,270,35,80,30
50,135,25,30,255,35,75,30
50,145,10,10,245,35,70,30
215,45,50,10,245,35,80,30
210,45,50,15,245,35,85,35
205,45,50,15,230,40,75,15
200,50,50,20,210,45,60,20
50,75,0,20,200,55,50,25
50,60,0,40,200,50,65,50
50,55,10,45,185,55,65,25
50,55,20,40,175,55,70,10
50,50,25,40,165,60,70,15
50,50,30,35,145,65,65,25
50,50,30,30,140,65,70,30
50,45,30,30,130,70,100,25
50,50,45,40,120,70,80,15
50,55,50,45,100,70,100,45
50,60,50,50,90,70,90,50
50,65,50,65,75,80,75,65
50,70,50,70,50,75,50,70
50,70,40,65,70,85,40,70
50,115,30,65,55,60,25,50
50,105,30,85,50,110,30,80
50,105,25,85,50,110,25,85
50,105,30,85,50,110,30,85
50,105,30,80,60,125,40,95
55,160,45,70,60,120,35,90
55,170,50,70,65,125,40,90
60,140,45,90,80,155,55,95
65,135,50,95,85,165,70,95
60,145,50,90,95,170,75,95
55,160,50,85,100,180,80,90
50,175,50,75,105,185,80,85
55,160,50,90,110,195,80,75
55,165,55,85,115,200,40,60
50,175,15,70,120,210,40,65
50,175,15,85,125,215,45,70
50,180,15,85,125,220,40,65
50,180,15,80,130,225,40,60
50,180,10,70,130,230,35,55
50,185,10,80,140,230,20,50
50,185,10,80,135,280,30,50
50,185,10,70,125,280,50,35
50,210,10,70,120,285,55,25
50,215,20,30,115,285,60,25
50,215,25,35,105,290,85,55
50,215,30,40,105,290,85,55
50,215,35,45,95,295,70,60
50,215,35,45,85,295,70,60
50,215,40,45,85,295,75,65
50,240,50,20,90,290,55,80
50,320,45,40,70,260,65,75
50,320,35,35,80,255,65,75
50,320,25,20,85,255,70,75
65,265,50,30,95,245,75,40
75,260,50,30,100,245,70,35
85,255,50,25,105,240,70,35
90,250,50,25,110,240,70,30
90,250,50,25,115,240,75,30
105,245,50,25,120,235,65,25
105,245,50,20,125,235,70,30
105,245,50,20,130,235,75,30
50,490,5,15,135,230,75,30
50,495,25,15,140,230,70,25
50,495,40,25,145,230,70,30
60,505,50,30,150,230,75,30
75,510,55,35,155,225,75,30
90,520,55,35,155,230,70,30
105,530,60,35,160,225,75,35
115,535,50,35,165,225,75,35
125,540,60,40,170,225,80,35
135,545,60,40,175,220,75,30
140,550,45,30,175,225,70,30
150,560,50,15,180,220,75,30
180,575,35,5,185,220,80,35
185,220,70,30,190,575,40,10
190,220,75,30,195,575,50,15
195,215,75,30,210,570,45,15
195,220,75,30,220,570,50,20
200,215,80,30,235,565,45,15
200,215,70,25,240,560,50,15
205,215,75,25,250,560,50,20
210,215,75,25,260,555,50,15
210,215,75,25,265,555,55,20
215,215,80,25,275,550,65,20
215,215,75,25,285,545,60,20
220,210,80,25,290,545,65,20
220,210,80,25,300,540,60,20
220,215,80,25,305,540,65,20
225,210,80,25,315,540,60,20
225,210,80,25,320,535,65,20
225,215,80,25,325,535,45,20
230,210,75,20,350,535,15,45
230,210,70,20,360,495,15,60
235,210,75,20,360,510,15,60
235,210,70,20,370,455,10,60
240,210,75,20,370,450,5,75
240,210,75,20,370,430,10,70
240,210,75,20,370,420,10,65
245,210,75,20,375,395,5,60
245,210,75,20,375,385,5,65
245,215,70,15,375,380,10,70
250,210,75,15,375,375,10,70
250,210,75,15,380,365,10,75
250,215,75,15,380,355,15,75
255,210,75,15,380,370,10,65
255,210,75,15,385,335,10,70
255,215,75,15,385,330,10,75
255,215,70,15,385,320,10,70
255,215,70,15,390,315,10,70
260,215,75,15,390,305,5,70
260,215,75,15,390,305,5,75
260,215,70,15,390,300,10,75
260,215,70,15,395,285,5,65
265,215,85,20,395,290,5,75
265,215,70,15,395,285,5,70
265,215,70,15,395,285,5,80
265,215,70,15,395,270,10,65
265,215,80,15,385,250,25,45
270,215,80,15,380,250,30,55
270,215,80,15,375,235,25,55
265,220,75,15,370,225,75,60
260,220,70,15,365,215,75,65
255,220,65,15,360,200,75,65
255,225,60,15,355,190,75,65
255,225,60,15,355,190,70,65
260,220,65,15,350,180,60,70
260,220,65,10,355,185,55,80
265,220,70,10,350,175,45,90
270,220,70,15,355,170,35,85
275,220,75,10,305,130,50,25
280,220,80,10,305,125,60,25
280,220,80,10,295,120,65,25
275,115,55,30,275,220,75,15
270,230,55,25,275,110,60,35
255,100,55,25,290,235,30,50
250,100,60,30,300,205,35,65
235,85,50,30,300,205,35,75
235,85,60,35,305,200,45,75
230,85,65,40,310,190,45,70
220,80,60,40,320,170,50,80
215,75,65,40,320,170,40,60
205,70,60,40,325,155,50,30
200,65,60,40,335,150,65,25
195,60,60,40,350,150,55,35
190,60,60,40,365,145,60,45
185,55,60,40,380,135,60,50
185,55,70,40,390,130,55,55
170,45,60,35,395,125,55,55
170,45,65,40,410,110,55,60
170,45,65,40,415,110,55,60
165,40,65,35,420,105,50,55
150,40,55,45,425,110,35,55
150,30,40,45,425,60,30,40
145,40,30,50,420,60,55,35
145,40,40,40,420,65,70,35
150,35,55,25,405,55,65,30
155,30,60,10,400,55,70,30
170,30,75,15,395,55,70,35
180,25,65,5,385,50,70,55
195,25,65,5,375,45,65,50
205,30,50,10,375,45,70,50
225,25,45,15,365,30,60,45
235,25,50,20,370,35,70,50
255,30,45,5,355,30,60,45
255,30,50,10,345,35,100,40
270,35,50,5,330,35,100,35
290,40,50,25,315,35,75,40
285,40,50,30,315,35,80,50
295,40,50,35,315,40,70,55
290,70,45,35,330,40,90,45
280,80,45,35,335,40,95,40
275,80,45,35,345,40,95,35
265,90,45,30,355,35,95,30
265,85,50,35,360,35,95,25
270,80,65,40,370,35,70,10
265,85,60,45,375,35,55,5
260,90,65,50,385,35,60,5
250,95,60,45,390,35,60,5
250,95,60,45,395,35,60,5
230,80,55,30,400,35,65,5
225,70,30,50,410,35,70,5
225,70,25,65,415,35,70,5
225,70,20,80,420,35,70,5
225,65,25,80,420,35,60,10
220,55,25,90,430,40,60,20
220,50,30,85,430,45,45,30
215,35,30,70,440,50,35,35
205,30,50,55,460,25,15,45
200,25,60,40,455,20,20,50
190,30,65,35,450,25,30,55
185,30,60,30,450,25,30,55
175,40,50,45,445,25,35,50
170,50,45,60,440,35,40,45
165,60,45,60,435,35,55,10
160,70,40,65,435,40,65,10
160,70,40,70,425,40,65,10
155,80,45,70,410,45,60,10
155,80,45,75,405,45,65,10
150,90,45,80,395,45,60,10
140,110,35,60,395,45,70,15
135,115,45,60,380,50,65,10
120,120,65,30,380,50,70,10
120,115,75,25,370,50,70,5
110,120,75,25,355,50,60,5
100,125,70,35,345,50,55,10
85,135,60,40,345,50,70,10
80,135,60,45,325,50,60,10
75,140,60,50,320,45,70,15
65,145,40,50,300,45,60,5
65,135,25,65,295,45,65,5
65,145,10,75,280,45,65,5
65,155,15,85,270,45,65,10
70,165,15,80,250,50,60,15
70,175,15,85,240,45,60,5
70,180,10,70,225,45,60,5
65,190,30,70,225,45,70,5
65,205,50,45,215,45,70,5
75,215,65,40,200,45,65,10
85,220,65,35,180,60,40,25
100,225,70,35,175,60,55,40
110,230,65,35,165,70,50,45
120,235,70,40,160,75,45,50
125,240,65,40,150,90,40,55
135,245,65,35,150,90,40,65
140,250,65,40,145,100,40,60
135,110,40,60,150,255,65,40
135,110,40,60,155,260,65,40
130,120,45,60,160,265,65,30
125,125,45,60,170,285,60,30
120,130,45,55,180,295,30,45
115,140,45,55,195,275,30,55
115,140,45,60,195,285,25,70
110,145,45,55,200,260,30,75
110,145,50,60,200,265,35,80
105,155,45,60,205,245,30,75
105,155,50,65,210,230,35,80
95,165,35,55,210,235,40,80
95,150,25,50,210,235,35,75
90,155,40,45,215,225,35,70
100,165,55,50,215,225,40,70
110,170,55,45,220,215,40,80
115,175,50,45,225,200,40,75
125,180,55,45,225,205,40,80
130,185,55,50,230,190,40,70
140,190,60,50,230,195,35,70
145,195,60,50,230,195,70,75
145,195,55,45,230,195,75,80
155,205,55,40,230,180,40,65
160,205,55,45,235,175,55,50
